auxiliary_rate,conjugate_rate,normalization_rate,tobe_verb_rate,preposition_rate,pronoun_rate
0.019006744,0.038013489,0.02329859,0.042305334,0.108522379,0.129981606
0.013636364,0.062121212,0.007575758,0.033333333,0.092424242,0.142424242
0.025013594,0.040239261,0.008564437,0.043501903,0.099782491,0.146547036
0.027055151,0.027055151,0.019771072,0.025494277,0.130072841,0.136836629
0.015235457,0.078947368,0.015235457,0.065096953,0.077562327,0.177285319
0.01149355,0.036253592,0.020174849,0.033685884,0.134437855,0.130525157
0.018414068,0.054910418,0.024386198,0.042966158,0.133875249,0.117783676
0.013606341,0.039365918,0.009775429,0.041215324,0.121796565,0.120739762
0.015727392,0.047619048,0.013543032,0.043978448,0.104121159,0.152177079
0.014159292,0.044247788,0.028318584,0.045663717,0.10159292,0.134867257
0.020417092,0.043750912,0.018812892,0.045355112,0.107773079,0.147878081
0.007538636,0.047870336,0.024877497,0.039577836,0.133433849,0.073501696
0.010216437,0.04646587,0.018389587,0.040184653,0.11177539,0.140608446
0.013780432,0.0404226,0.035829123,0.043638034,0.167202572,0.093247588
0.005509642,0.1184573,0.002754821,0.101928375,0.063360882,0.154269973
0.014002334,0.04395177,0.017502917,0.045118631,0.143912874,0.134966939
0.010294118,0.038235294,0.044117647,0.022058824,0.177941177,0.066176471
0.014038877,0.055615551,0.02699784,0.036177106,0.136609071,0.085853132
0.011278196,0.045269424,0.02443609,0.038690476,0.128602757,0.114191729
0.016978923,0.040398127,0.039227166,0.029274005,0.090749414,0.12587822
0.002982107,0.058648111,0.03777336,0.053677932,0.122266402,0.08250497
0.008507347,0.026295437,0.02577984,0.044341325,0.126321217,0.113689095
0.012244898,0.036734694,0.004081633,0.06122449,0.114285714,0.106122449
0.009944065,0.037911746,0.028589186,0.031075202,0.103169671,0.071472965
0.016802444,0.037487271,0.013620163,0.038060082,0.105269857,0.142820774
0.015495868,0.03822314,0.027302243,0.045159386,0.114374262,0.127656435
0.012925969,0.039952997,0.021151586,0.021151586,0.160987074,0.07520564
0.014858841,0.029717682,0.042595344,0.028727093,0.128281327,0.099554235
0.012678288,0.036450079,0.013470682,0.045298468,0.119519282,0.107897517
0.012481645,0.091776799,0.005139501,0.046989721,0.066079295,0.183553598
0.016768293,0.04382622,0.018673781,0.036585366,0.107088415,0.151295732
0.020057307,0.024355301,0.036532951,0.071633238,0.116045845,0.106733524
0.012065294,0.044712562,0.026969482,0.040454223,0.111426544,0.087295955
0.0,0.265402844,0.0,0.011848341,0.01421801,0.097156398
0.015151515,0.05050505,0.02020202,0.035353535,0.148989899,0.141414141
0.017934447,0.034425892,0.01010101,0.059369202,0.135642136,0.128839415
0.015649452,0.044861763,0.03599374,0.040688576,0.111111111,0.101199791
0.01609945,0.037089872,0.021805584,0.04870593,0.128999389,0.13776238
0.012841091,0.028892456,0.014446228,0.051364366,0.123595506,0.124130551
0.016809291,0.037591687,0.020935208,0.047371638,0.123471883,0.11705379
0.027044025,0.036477987,0.011949686,0.056603774,0.104402516,0.137735849
0.012371134,0.039175258,0.037628866,0.037113402,0.101546392,0.128350516
0.019195304,0.028026702,0.027091613,0.041897192,0.109405439,0.134107379
0.022933588,0.036948559,0.015926103,0.039018952,0.100812231,0.147634974
0.008313539,0.055819477,0.019596199,0.039192399,0.178741093,0.086698337
0.016977929,0.028862479,0.037351443,0.0475382,0.112054329,0.105263158
0.01446384,0.041396509,0.033915212,0.04638404,0.096758105,0.119201995
0.012876179,0.033088786,0.015271747,0.051654439,0.117981734,0.142236862
0.01958471,0.047428032,0.042000944,0.042000944,0.106182161,0.118924021
0.012681159,0.040431489,0.02157444,0.043642951,0.115036232,0.112895257
0.015222745,0.042310275,0.035594359,0.046787553,0.113275129,0.093575106
0.014117305,0.035220492,0.03187309,0.050356571,0.122689565,0.127928977
0.017554299,0.03600119,0.030943172,0.056233264,0.115441833,0.134781315
0.014343087,0.055077453,0.024670109,0.045324154,0.138841079,0.092943201
0.015963956,0.03676716,0.027756146,0.041662031,0.12915786,0.11124708
0.011337209,0.044767442,0.011191861,0.042732558,0.135319767,0.112209302
0.016190476,0.04,0.028571429,0.06,0.10952381,0.067619048
0.020960861,0.037284363,0.024485253,0.047486552,0.151919866,0.094787609
0.002776814,0.036098577,0.007289136,0.028809441,0.026726831,0.072544256
0.015267176,0.032061069,0.021374046,0.087022901,0.102290076,0.085496183
0.011284945,0.054885868,0.020261606,0.042831495,0.089766607,0.131828674
0.015278462,0.04484968,0.014621324,0.039921143,0.108756366,0.131099064
0.01565344,0.061157627,0.018929742,0.034219148,0.111758282,0.096468875
0.020279255,0.034075798,0.0234375,0.042386968,0.091090426,0.136303192
0.023591088,0.038881608,0.0218436,0.048492792,0.112712975,0.125819135
0.021730104,0.036401384,0.020899654,0.044567474,0.095363322,0.130657439
0.018170504,0.037461108,0.020286248,0.048662103,0.121219664,0.131425016
0.015357458,0.037775816,0.017475728,0.058958517,0.097793469,0.133274493
0.00891049,0.048197651,0.032401782,0.031591738,0.113406237,0.161603888
0.012372956,0.032699956,0.015466195,0.037118869,0.106937693,0.121078215
0.018774704,0.042490119,0.01284585,0.038537549,0.102766798,0.14229249
0.019932432,0.04222973,0.021283784,0.040540541,0.1125,0.111824324
0.003182925,0.028271859,0.000187231,0.037071709,0.055982026,0.210260251
0.015648772,0.04607694,0.007172354,0.047598348,0.084546838,0.153662247
0.017608612,0.038523645,0.020684352,0.045597847,0.119415609,0.106881969
0.011177541,0.036911879,0.012997141,0.059786847,0.103977125,0.162464258
0.017621145,0.042584435,0.010279002,0.03671072,0.174743025,0.12041116
0.008882815,0.049880424,0.003758114,0.084386744,0.061154766,0.221387086
0.022615906,0.038823973,0.018092725,0.062947607,0.117979646,0.130041463
0.019322845,0.030779754,0.015902873,0.03505472,0.128248974,0.14124487
0.015514184,0.042405437,0.010786052,0.04107565,0.105200946,0.133717494
0.02359882,0.04719764,0.014621008,0.047582403,0.104014365,0.124535078
0.013172219,0.038863488,0.016546919,0.050729371,0.11876769,0.122360113
0.016152717,0.033773862,0.005873715,0.046989721,0.057268723,0.170337739
0.01171875,0.049609375,0.01328125,0.039453125,0.10859375,0.102734375
0.011605992,0.046919948,0.016268227,0.040273782,0.123797242,0.156928876
0.013340174,0.035094921,0.018060544,0.040944074,0.140277065,0.082195998
0.018686452,0.034899698,0.029128882,0.045342127,0.133278373,0.138362187
0.01076555,0.057814992,0.035486443,0.038277512,0.133971292,0.079346093
0.020490157,0.034953797,0.016070711,0.044596223,0.089594214,0.161510647
0.014315538,0.038174769,0.019982106,0.051297346,0.14076946,0.106173576
0.01222461,0.040166577,0.013836647,0.039226223,0.115932294,0.095378829
0.022405917,0.039808571,0.024363715,0.038720905,0.094844464,0.12682184
0.010708167,0.029982867,0.017846945,0.033123929,0.138920617,0.15776699
0.013409584,0.041214751,0.019325577,0.051863538,0.118714258,0.130349044
0.011092623,0.040884241,0.018540528,0.043340464,0.127406703,0.10086364
0.007246377,0.492753623,0.0,0.02173913,0.036231884,0.144927536
0.0090009,0.03240324,0.03690369,0.04230423,0.108010801,0.089108911
0.013688213,0.034220532,0.022813688,0.088973384,0.098859316,0.170342205
0.012890776,0.040910845,0.018834427,0.036125048,0.108529525,0.112543419
0.008325624,0.043478261,0.013876041,0.024051804,0.108233118,0.136910268
0.019660958,0.045438658,0.014068508,0.046050332,0.125655365,0.107130374
0.010720887,0.032532348,0.039556377,0.034380776,0.112384473,0.084658041
0.019191919,0.032996633,0.013131313,0.041750842,0.11043771,0.139057239
0.029244517,0.039805037,0.025995126,0.064175467,0.081234769,0.181153534
0.006221719,0.030825792,0.034785068,0.031391403,0.13122172,0.141402715
0.025689819,0.042816365,0.022201078,0.049476689,0.10402791,0.131937837
0.005494506,0.055631868,0.026098901,0.04739011,0.141483517,0.125686813
0.021384929,0.039035981,0.019008826,0.038017651,0.118126273,0.11065852
0.017704813,0.046354418,0.01303718,0.053919202,0.118300338,0.085465959
0.014237978,0.030655238,0.012058695,0.033270376,0.126979515,0.134679646
0.018280632,0.038043478,0.010869565,0.055335968,0.117588933,0.110671937
0.01415303,0.041132242,0.026536931,0.058823529,0.149049093,0.122069881
0.014486227,0.043458681,0.022442393,0.045635367,0.131426856,0.129700518
0.017774343,0.047803047,0.024508722,0.054206227,0.115478031,0.14053875
0.020288754,0.043009119,0.025683891,0.031458967,0.11056231,0.13837386
0.006493507,0.194805195,0.019480519,0.032467533,0.064935065,0.077922078
0.014044256,0.034049155,0.007675349,0.045480526,0.140932473,0.137911325
0.012864269,0.036229982,0.021265424,0.035442373,0.122866894,0.105802048
0.01708829,0.033841515,0.020271402,0.044060982,0.12581672,0.127156978
0.01387818,0.028527371,0.024672321,0.038550501,0.120277564,0.115651504
0.016503309,0.038870738,0.017927453,0.04532127,0.136801541,0.120968418
0.010598032,0.031794095,0.044284633,0.037471612,0.147615443,0.078349735
0.017007155,0.038369802,0.019807114,0.040340143,0.118116769,0.116457534
0.013551402,0.03271028,0.026168224,0.039252336,0.135046729,0.085981308
0.022945966,0.023686158,0.014803849,0.037009623,0.150259067,0.071798668
0.015578862,0.040627227,0.019957235,0.035841564,0.117096019,0.138682415
0.020392749,0.036253776,0.030966767,0.0581571,0.104229607,0.117824773
0.01747375,0.038473594,0.009873061,0.032596772,0.107428303,0.139398213
0.016777593,0.033971159,0.023710483,0.044647809,0.100804215,0.117304493
0.012779036,0.035101909,0.024911032,0.050954384,0.134584277,0.132643158
0.017120496,0.035056253,0.015000815,0.033751834,0.11707158,0.123104517
0.015970962,0.031578947,0.01814882,0.038838476,0.123774955,0.104174229
0.017441375,0.03271301,0.019778019,0.043311358,0.115413503,0.13135275
0.013598673,0.040464345,0.018573798,0.042454395,0.145605307,0.125041459
0.010791367,0.039568345,0.032374101,0.037769784,0.131294964,0.10971223
0.010081916,0.041902962,0.010396975,0.048991808,0.126969124,0.105702584
0.006849315,0.047945206,0.010273973,0.034246575,0.092465753,0.106164384
0.021796816,0.032600455,0.020659591,0.053449583,0.129833207,0.13115997
0.018060366,0.041934686,0.023255814,0.040326571,0.114299852,0.132360218
0.012399708,0.057622174,0.018234865,0.029175784,0.171407732,0.126914661
0.020282506,0.03187251,0.011952191,0.036943137,0.107569721,0.135820355
0.027027027,0.024948025,0.029106029,0.033264033,0.143451144,0.14968815
0.011370815,0.039797852,0.030953885,0.058433354,0.095388503,0.105180038
0.018124782,0.031369815,0.014987801,0.044266295,0.10352039,0.132101778
0.013074086,0.040898424,0.035199464,0.046597385,0.123365739,0.126047603
0.017793594,0.046263345,0.007117438,0.067615658,0.142348754,0.09252669
0.016557377,0.030163934,0.013278689,0.049180328,0.111147541,0.142786885
0.023003195,0.035782748,0.013258786,0.044249201,0.107507987,0.128115016
0.014035088,0.044210526,0.007719298,0.026666667,0.117894737,0.155789474
0.020895111,0.032066754,0.022136404,0.042755672,0.115992001,0.1521964
0.017777778,0.042222222,0.020888889,0.052,0.106666667,0.078666667
0.024209566,0.040098771,0.022599173,0.043587954,0.109828762,0.148907617
0.015410087,0.036423841,0.013754458,0.042027509,0.123025981,0.119714722
0.019347038,0.034260379,0.017063012,0.049845492,0.134891845,0.121187693
0.006624826,0.04846583,0.044281729,0.040097629,0.127963738,0.088563459
0.01207413,0.039498315,0.02545863,0.03884313,0.125701984,0.102115313
0.009076844,0.039917483,0.019907169,0.036307375,0.123775142,0.084992264
0.034432234,0.027106227,0.027838828,0.055677656,0.085714286,0.132600733
0.018526687,0.043228937,0.028672254,0.030877812,0.139832378,0.054256727
0.021583851,0.037732919,0.02826087,0.05015528,0.120186335,0.115838509
0.016004552,0.037699612,0.017889533,0.048262617,0.113881282,0.124017498
0.01018574,0.037747154,0.051527861,0.042540443,0.077291792,0.077890953
0.004319654,0.030237581,0.017278618,0.019438445,0.127429806,0.075593953
0.012380952,0.038095238,0.020272109,0.044489796,0.142993197,0.119183673
0.017351275,0.04815864,0.009206799,0.043555241,0.111189802,0.122167139
0.019029496,0.037741833,0.027909927,0.045036473,0.11671424,0.108785284
0.012607161,0.049924357,0.020171457,0.048075307,0.121028744,0.100184905
0.014216108,0.040412726,0.021782746,0.04087131,0.121467469,0.124047005
0.014630827,0.039469207,0.02483838,0.049506635,0.1143246,0.112112964
0.023188406,0.055072464,0.024637681,0.052173913,0.111594203,0.152173913
0.01426492,0.034643377,0.029403202,0.045705968,0.106259098,0.109170306
0.017501076,0.041600918,0.013627887,0.036006312,0.102567781,0.137139578
0.010462904,0.040900444,0.017755232,0.037095751,0.097970831,0.091946734
0.017617628,0.029806259,0.018682138,0.051681925,0.116723441,0.130349159
0.012762337,0.045944413,0.036018151,0.040839478,0.131310267,0.096993761
0.012650221,0.038312099,0.016354929,0.042739677,0.125417909,0.129755128
0.012280403,0.030189323,0.033771107,0.042810848,0.116493263,0.130479277
0.024187453,0.037641723,0.032048375,0.0430839,0.135298564,0.136659108
0.016425856,0.029809886,0.013688213,0.040608365,0.094600761,0.133231939
0.011142061,0.038997215,0.024373259,0.042827298,0.123607242,0.104805014
0.02266289,0.02407932,0.017469311,0.036827196,0.105760151,0.118508026
0.011764706,0.034155598,0.038330171,0.055787476,0.111574953,0.103225807
0.016264885,0.046471101,0.030206215,0.058669765,0.112692419,0.151611966
0.018342693,0.032241122,0.03640257,0.038139873,0.116722557,0.120762798
0.006070417,0.056657224,0.019830028,0.046944557,0.12626467,0.086604614
0.007261411,0.060165975,0.027489627,0.040975104,0.133298755,0.092323652
0.012098828,0.027636271,0.035277636,0.048522669,0.119587366,0.11296485
0.015153766,0.046798396,0.018570792,0.038775813,0.114098945,0.114247512
0.017300543,0.058621676,0.013583071,0.052330569,0.109522448,0.131827281
0.018649518,0.048874598,0.021543408,0.04051447,0.126688103,0.121543408
0.024752475,0.074257426,0.054455446,0.044554455,0.108910891,0.089108911
0.017645024,0.050051897,0.017068389,0.046707415,0.122361896,0.11728751
0.016073637,0.039978019,0.015386729,0.038329441,0.132435774,0.094243715
0.01557434,0.0307434,0.014705882,0.039717462,0.105778138,0.135305697
0.021590232,0.044073853,0.018711535,0.044867977,0.120408974,0.114204884
0.022590361,0.03313253,0.037650602,0.042168675,0.128012048,0.087349398
0.012633625,0.04664723,0.019112407,0.043407839,0.125040492,0.123744736
0.017948718,0.043724696,0.014979757,0.043049933,0.126855601,0.107017544
0.015089758,0.043014483,0.017691441,0.042580869,0.123753361,0.141531524
0.016185375,0.039706567,0.022473218,0.054028878,0.118304611,0.141010713
0.013716356,0.039466874,0.01876294,0.036296584,0.124482402,0.120018116
0.026622296,0.051580699,0.009983361,0.073211315,0.091514143,0.191347754
0.010590356,0.029067147,0.036502929,0.045741325,0.137223975,0.102748986
0.017086715,0.053182401,0.023067065,0.043784707,0.120247757,0.124946604
0.019330641,0.039526832,0.026255049,0.056260819,0.136180035,0.095210617
0.018114259,0.039944264,0.0306549,0.050627032,0.114723641,0.140269392
0.014257939,0.053791316,0.027219702,0.040181465,0.11147116,0.105638367
0.01233672,0.052539913,0.017851959,0.051088534,0.107111756,0.140058055
0.018121911,0.036133992,0.040966502,0.038660077,0.128940143,0.092586491
0.010747985,0.045428982,0.026744985,0.043616822,0.116790602,0.115603324
0.023136247,0.047557841,0.007712082,0.032133676,0.115681234,0.167095116
0.013524425,0.032902705,0.009588212,0.04501413,0.119499394,0.159668954
0.00610998,0.040733198,0.034623218,0.048879837,0.122199593,0.095723014
0.012697023,0.066112084,0.023204904,0.058669002,0.123029772,0.177758319
0.027067669,0.043776107,0.01754386,0.05229741,0.120969089,0.134670008
0.020874752,0.032405567,0.023856859,0.039363817,0.122465209,0.088667992
0.018267077,0.04031355,0.029535274,0.048222284,0.121360582,0.126609742
0.011284434,0.04148689,0.028874875,0.039827415,0.115831397,0.125124461
0.016415869,0.04377565,0.038303694,0.03875969,0.098039216,0.128134975
0.020503597,0.035971223,0.021942446,0.033093525,0.100719424,0.124460432
0.017491468,0.054607509,0.026450512,0.049488055,0.105802048,0.129692833
0.023250407,0.040455708,0.026040456,0.045338293,0.113926994,0.110904441
0.012875537,0.034334764,0.068669528,0.036480687,0.118025751,0.096566524
0.014040562,0.032761311,0.042121685,0.024960998,0.090483619,0.081123245
0.011271478,0.058694158,0.016082474,0.039725086,0.115189003,0.113539519
0.014322692,0.033649698,0.016566005,0.05475985,0.119700892,0.154385965
0.01852947,0.036270451,0.011433077,0.040902819,0.109698403,0.123299823
0.005437298,0.030657103,0.026955113,0.048125868,0.120546043,0.105853771
0.012830584,0.039539146,0.014663524,0.037444357,0.110238282,0.120974077
0.020732861,0.035768322,0.02106383,0.044940898,0.11321513,0.129787234
0.016846652,0.032829374,0.013390929,0.044060475,0.126565875,0.130885529
0.011513158,0.029605263,0.046052632,0.029605263,0.126644737,0.039473684
0.024479804,0.038555692,0.025703794,0.039779682,0.132190943,0.099143207
0.012537613,0.033099298,0.020561685,0.046138415,0.12337011,0.122868606
0.00841622,0.027161438,0.024866106,0.055470543,0.11820964,0.130451416
0.012616822,0.055023365,0.013551402,0.054439252,0.117056075,0.126752336
0.012058293,0.035530049,0.013090018,0.028050039,0.127611555,0.11548878
0.013445378,0.043826762,0.027407886,0.048480931,0.093471235,0.10989011
0.013127051,0.032817628,0.051101735,0.037974684,0.120487576,0.096108767
0.019894499,0.039638282,0.009344386,0.042049736,0.12720422,0.134589299
0.019734604,0.036747193,0.02279687,0.035045934,0.150731541,0.105818306
0.012921912,0.036203632,0.015818202,0.047009023,0.098696669,0.135011697
0.016862411,0.04553507,0.006101962,0.034446559,0.090085952,0.15635457
0.018222071,0.035762943,0.015497275,0.033549046,0.114611717,0.130279292
0.020061728,0.039609054,0.014146091,0.047582305,0.109825103,0.122942387
0.014719411,0.035878565,0.010579577,0.046573137,0.111660534,0.122930083
0.017709563,0.03866588,0.028335301,0.047225502,0.104191263,0.128099174
0.011363636,0.041666667,0.014646465,0.046717172,0.102525253,0.115151515
0.021363418,0.055208833,0.011761882,0.046087374,0.105136822,0.147143543
0.01971861,0.032882115,0.020891068,0.042208484,0.119857173,0.125985931
0.011515152,0.043030303,0.004848485,0.038181818,0.067878788,0.221818182
0.020051195,0.042662116,0.011518771,0.035836178,0.113054608,0.127559727
0.017408124,0.036750484,0.017408124,0.044211108,0.094501243,0.121304228
0.014373717,0.018480493,0.0,0.010266941,0.020533881,0.77412731
0.011615628,0.027455121,0.011615628,0.029567054,0.131995776,0.112988384
0.010753538,0.040009488,0.010595398,0.039218787,0.153791413,0.12271685
0.02240717,0.045027742,0.015151515,0.041293214,0.105207,0.145326504
0.007281553,0.044902913,0.057038835,0.029126214,0.126213592,0.082524272
0.015278462,0.035608674,0.024396254,0.039921143,0.1020207,0.104731395
0.006778452,0.051016768,0.021048876,0.041384231,0.118444524,0.097038887
0.004761905,0.014285714,0.033333333,0.047619048,0.10952381,0.176190476
0.017514596,0.039199333,0.012510425,0.037698082,0.108090075,0.139783153
0.017366947,0.035154062,0.018207283,0.027871149,0.143977591,0.146918768
0.010908407,0.035170209,0.015986459,0.038367501,0.140116607,0.091404928
0.012973798,0.038412618,0.021368609,0.05647418,0.102772831,0.114474688
0.015660986,0.049746661,0.030861354,0.044679871,0.124366651,0.1096269
0.01420765,0.031693989,0.021857924,0.064480874,0.099453552,0.172677596
0.017841601,0.036771105,0.01718886,0.032854656,0.136422977,0.1205396
0.021418961,0.038274119,0.017727917,0.043019746,0.127495545,0.122713553
0.015323118,0.033025602,0.009231941,0.033406301,0.112781955,0.133815552
0.019535456,0.039378557,0.020150746,0.03276419,0.127518843,0.101522843
0.028971139,0.042300066,0.020268782,0.048138357,0.111478299,0.146287729
0.009493671,0.015822785,0.012658228,0.069620253,0.123417722,0.094936709
0.014762165,0.02788409,0.015308912,0.060142154,0.093493712,0.174958994
0.012297735,0.027184466,0.022653722,0.04789644,0.142394822,0.109385113
0.015625,0.031723485,0.03219697,0.047348485,0.146306818,0.120738636
0.007695267,0.037322047,0.018853405,0.040784917,0.135436706,0.148518661
0.02233879,0.035000452,0.017726327,0.03870851,0.125893099,0.14434295
0.012682308,0.032181357,0.017438174,0.037888396,0.133639822,0.087824984
0.015598508,0.032892506,0.024754154,0.038657172,0.083418108,0.089521872
0.019125484,0.033506095,0.016753048,0.050478137,0.12146872,0.150156946
0.009163103,0.050702505,0.023213195,0.054367746,0.111789859,0.09285278
0.014869238,0.034111782,0.010670865,0.044695181,0.104609464,0.140558034
0.022187761,0.048669927,0.019563402,0.038649648,0.145055469,0.095669808
0.01173862,0.041346028,0.014347202,0.044737185,0.113864615,0.11895135
0.018829308,0.044207941,0.036430618,0.049529267,0.113794515,0.123618502
0.011068211,0.050965251,0.014157014,0.037065637,0.117374517,0.116602317
0.017239194,0.030422107,0.012675878,0.049055647,0.095322601,0.126251743
0.011914218,0.041302621,0.013899921,0.035345512,0.138999206,0.122319301
0.012531328,0.040100251,0.010025063,0.050125313,0.111528822,0.177944862
0.015674478,0.033301668,0.014355077,0.039159806,0.115104497,0.136900992
0.01421801,0.026329647,0.030015798,0.076355977,0.152185361,0.144813059
0.018843405,0.0402859,0.023391813,0.051981806,0.12605588,0.118258609
0.010245902,0.037909836,0.06147541,0.053278689,0.12192623,0.085040984
0.011066127,0.030949168,0.01754386,0.048852902,0.133243365,0.128205128
0.028571429,0.040816327,0.020408163,0.036734694,0.087755102,0.144897959
0.009006211,0.041614907,0.01242236,0.047515528,0.128881988,0.097515528
0.023628892,0.046783626,0.014619883,0.043425004,0.110241821,0.131737
0.015282058,0.035658135,0.035343689,0.032262122,0.134771398,0.123514244
0.013824885,0.046697389,0.016897081,0.041167435,0.11812596,0.128264209
0.020165646,0.033849478,0.032769175,0.043212099,0.110190853,0.119553475
0.019977875,0.034945012,0.02062862,0.042819028,0.125073209,0.141797358
0.012463343,0.051808407,0.018572825,0.048387097,0.120478983,0.137341154
0.01942319,0.040023543,0.020011772,0.059446733,0.07769276,0.105356092
0.030370924,0.035723177,0.01991536,0.052775703,0.117127209,0.103808813
0.016393443,0.043715847,0.027322404,0.046448087,0.153005465,0.114754098
0.029330889,0.037121906,0.045371219,0.032538955,0.102658112,0.079743355
0.012599877,0.032575292,0.044867855,0.042409342,0.130301168,0.103564843
0.014173228,0.044094488,0.018110236,0.060629921,0.101574803,0.122834646
0.021337127,0.03793267,0.029397819,0.045519203,0.093883357,0.137980085
0.013051305,0.040954095,0.02970297,0.056705671,0.136363636,0.093609361
0.016637782,0.040727903,0.020797227,0.056152513,0.12305026,0.122270364
0.020249747,0.04961188,0.029699629,0.060411745,0.135673304,0.102936213
0.014056225,0.03815261,0.040160643,0.062248996,0.104417671,0.12248996
0.02982612,0.037483606,0.024537801,0.044464188,0.097347379,0.130177265
0.014542344,0.043341888,0.026233248,0.035928144,0.124607927,0.113487311
0.012629162,0.040566399,0.027171833,0.040949101,0.104477612,0.093761959
0.01532745,0.034370646,0.032048305,0.040408732,0.129122155,0.091035764
0.019607843,0.036414566,0.021008403,0.036414566,0.106442577,0.119047619
0.018586032,0.03274001,0.023446994,0.044463507,0.108156409,0.134534277
0.01528777,0.040467626,0.010791367,0.03147482,0.138489209,0.116906475
0.012252592,0.037071945,0.023562677,0.034872762,0.129751807,0.102733271
0.026864289,0.036591014,0.006484484,0.036591014,0.118573414,0.163038444
0.022970904,0.036370597,0.040199081,0.056661562,0.127871363,0.126339969
0.017267495,0.045743714,0.04059376,0.041199637,0.130869434,0.09512269
0.014619883,0.029239766,0.029824561,0.066666667,0.074269006,0.157894737
0.011229314,0.03605201,0.028368794,0.057919622,0.132978723,0.084515366
0.010351967,0.031966874,0.015569358,0.042650103,0.116935818,0.117184265
0.002379819,0.039029034,0.031889576,0.054259876,0.188005712,0.098524512
0.013913044,0.043794466,0.020079051,0.050118577,0.095652174,0.122371542
0.020744356,0.039658328,0.013727883,0.034472239,0.121720561,0.113788896
0.013506636,0.038758173,0.012449595,0.047410249,0.124809145,0.107544141
0.003566919,0.025315657,0.007165404,0.053566919,0.068087121,0.119381313
0.018181818,0.036363636,0.034435262,0.05922865,0.122038568,0.1184573
0.016786118,0.039230479,0.030554508,0.049415315,0.115993964,0.125047152
0.013781804,0.045875096,0.037104857,0.04500771,0.1172899,0.126831149
0.014777861,0.04499247,0.025037651,0.042545181,0.109845633,0.120387801
0.01647775,0.039147775,0.019836272,0.042086482,0.102225021,0.134550798
0.017917133,0.053191489,0.0268757,0.058230683,0.111982083,0.136618141
0.012327774,0.05728789,0.031182016,0.032632342,0.110949964,0.096446701
0.016410256,0.042051282,0.036923077,0.036923077,0.141538462,0.085128205
0.017521638,0.036521005,0.008127507,0.043065231,0.104813173,0.115368377
0.01793815,0.02529131,0.031013728,0.04874433,0.108755596,0.133246361
0.016318951,0.045440177,0.01951952,0.043069385,0.115694642,0.145131974
0.018908933,0.041512715,0.018691589,0.053683982,0.109106716,0.151923495
0.014621616,0.032207074,0.019857736,0.034874531,0.122999407,0.108476586
0.020176331,0.03730078,0.011359783,0.032044761,0.109867752,0.144964395
0.015037594,0.02631579,0.013784461,0.043859649,0.104010025,0.106516291
0.023177209,0.059874457,0.033800097,0.040560116,0.09802028,0.085948817
0.0,0.133333333,0.0,0.0,0.022222222,0.6
0.017797179,0.047011417,0.035930155,0.049026192,0.092679651,0.121558093
0.008018328,0.057273769,0.022909507,0.085910653,0.101947308,0.087056128
0.002915452,0.06122449,0.029154519,0.023323615,0.10787172,0.093294461
0.020980069,0.036340476,0.008991458,0.046605725,0.106398921,0.155102653
0.016853933,0.037921348,0.006320225,0.070224719,0.068820225,0.240168539
0.013818762,0.043050757,0.027371778,0.042253521,0.103374967,0.118788201
0.014521193,0.033359498,0.031789639,0.03689168,0.122056515,0.117739403
0.008227375,0.039640987,0.022438295,0.065071055,0.086013463,0.094988781
0.007786216,0.029799096,0.0128809,0.042007113,0.123810439,0.128905124
0.011833133,0.055354994,0.026073004,0.054151625,0.107501003,0.132972323
0.032883643,0.041315346,0.015598651,0.042580101,0.139123103,0.110033727
0.012872084,0.038213998,0.016090105,0.059131134,0.098149638,0.127916332
0.014405762,0.040816327,0.022008804,0.039615846,0.117246899,0.131252501
0.01505174,0.035120728,0.019441831,0.047036689,0.127312637,0.147068046
0.014204546,0.041193182,0.01446281,0.043775826,0.122417355,0.13365186
0.018028846,0.028846154,0.018028846,0.052884615,0.123798077,0.144230769
0.017689016,0.032239658,0.012838802,0.033666191,0.12339515,0.139800285
0.02677532,0.034148234,0.017074117,0.054714785,0.110205666,0.133488553
0.011140065,0.037133551,0.029771987,0.045667752,0.145276873,0.106710098
0.025416667,0.0425,0.01375,0.054166667,0.114583333,0.1225
0.013450835,0.04025974,0.014749536,0.042949907,0.125231911,0.129777366
0.013510164,0.053049083,0.012022806,0.044372831,0.134110065,0.102999504
0.017593244,0.040112597,0.035890218,0.033779029,0.137227305,0.087262491
0.021414004,0.035690007,0.022093814,0.03942896,0.095173352,0.117946975
0.017044229,0.041855448,0.011003236,0.028263215,0.114131607,0.127292341
0.018949468,0.031582447,0.022606383,0.037566489,0.130319149,0.124335106
0.014150943,0.03516295,0.068610635,0.023584906,0.119639794,0.09219554
0.009160305,0.039040349,0.025954199,0.041875682,0.109487459,0.116466739
0.010647898,0.044215845,0.012542862,0.042952536,0.126330987,0.145370872
0.005625,0.035,0.023125,0.03875,0.12125,0.133125
0.013888889,0.042087542,0.027356902,0.037457913,0.115319865,0.091329966
0.008022652,0.037753657,0.032090609,0.05899009,0.106654082,0.098159509
0.01748095,0.02644554,0.029583147,0.042581802,0.154639175,0.111609144
0.018618324,0.039196472,0.026130982,0.038706516,0.106157113,0.159398987
0.009617884,0.027034053,0.010917598,0.042110736,0.13127112,0.094879127
0.015633571,0.037301152,0.016730664,0.042512342,0.117114646,0.129731212
0.009499004,0.049793167,0.015627394,0.060364639,0.128389766,0.110464226
