auxiliary_rate,conjugate_rate,normalization_rate,tobe_verb_rate,preposition_rate,pronoun_rate,document_entropy,easiness,fraction_stopword_coverage,fraction_stopword_presence,subject_domain,freshness,title_word_count,word_count,most_covered_topic,topic_coverage,duration,lecture_type,has_parts,speaker_speed,silent_period_rate,median_engagement
0.003984064,0.087649402,0.0,0.035856574,0.075697211,0.250996016,5.144727078,118.4007917,0.149847095,0.768924303,,14640,6,244,http://en.wikipedia.org/wiki/O,0.16468082,920,vl,,0.265217391,0.912928021,0.086839827
0.01244872,0.043853445,0.017399915,0.041872967,0.127599378,0.122648182,8.330766599,91.65762905,0.648318043,0.631913991,misc,14120,9,6884,http://en.wikipedia.org/wiki/Chemistry,0.233226253,2800,vl,False,2.458571429,0.230448153,0.029253804
0.017848529,0.026531597,0.017205339,0.044219328,0.129442033,0.156456022,7.915506282,88.740309,0.584097859,0.627914456,misc,13580,10,5915,http://en.wikipedia.org/wiki/Death,0.2882036,2650,vl,,2.232075472,0.200232873,0.117296478
0.021181717,0.05574136,0.032329989,0.04793757,0.113712375,0.113712375,7.455525044,80.40043771,0.305810398,0.585284281,,16220,9,880,http://en.wikipedia.org/wiki/Metadata,0.331129359,450,vpa,False,1.955555556,0.0,0.790634061
0.013513514,0.034594595,0.023648649,0.036081081,0.125675676,0.108648649,8.245659638,82.7711002,0.590214067,0.596081081,,12730,10,7158,http://en.wikipedia.org/wiki/Chloride,0.321088862,3020,vl,False,2.370198675,0.17123331,0.026290803
0.013320796,0.048268297,0.032126626,0.036828083,0.112678264,0.086663532,8.753681645,80.74370318,0.672782875,0.555242125,misc,13980,7,6265,http://en.wikipedia.org/wiki/History_of_the_United_States,0.420156885,3130,vl,False,2.001597444,0.0,0.010005051
0.017783229,0.037099494,0.012187644,0.054959375,0.08546681,0.150544228,8.102829722,90.66707819,0.663608563,0.632071133,,13760,9,12517,http://en.wikipedia.org/wiki/Transpose,0.248918418,4610,vl,False,2.715184382,0.0,0.034073743
0.019970257,0.037816019,0.022732101,0.052475037,0.10686212,0.147652433,7.722542721,91.79735841,0.513761468,0.639898024,stem,14490,7,4595,http://en.wikipedia.org/wiki/Algorithm,0.162400728,2290,vl,,2.006550218,0.0,0.014767147
0.016114038,0.033777502,0.023499639,0.034190683,0.131546328,0.121578349,8.336482741,83.1870666,0.681957187,0.611403781,stem,14950,4,18936,http://en.wikipedia.org/wiki/Gradient,0.240872378,3250,vtt,True,5.826461538,0.157962554,0.038132655
0.00878682,0.043734398,0.013080379,0.042536196,0.131502746,0.131602596,8.658091422,88.95574877,0.749235474,0.618771842,,13830,4,9793,http://en.wikipedia.org/wiki/Film,0.321742246,4830,vl,False,2.027536232,0.253601788,0.01188043
0.006079027,0.021276596,0.012158055,0.05775076,0.124620061,0.139817629,6.4702503,95.97191692,0.204892966,0.680851064,,14850,9,323,http://en.wikipedia.org/wiki/Religion,0.327783462,300,vdm,False,1.076666667,0.0,0.379394915
0.018076007,0.031831408,0.017282427,0.041266202,0.102812803,0.135349616,8.002528915,92.86589453,0.657492355,0.625518032,stem,13450,10,11061,http://en.wikipedia.org/wiki/Derivative,0.207268603,4420,vl,False,2.502488688,0.315704885,0.017241863
0.011859583,0.041745731,0.016603416,0.037476281,0.125237192,0.099620493,7.537698324,74.57874373,0.394495413,0.59772296,stem,17350,11,2084,http://en.wikipedia.org/wiki/Convolutional_neural_network,0.340909463,790,vl,False,2.637974684,0.001189158,0.132793427
0.011926907,0.038516249,0.010942116,0.040704672,0.11675238,0.117080643,8.379003445,87.1890252,0.626911315,0.601159864,stem,15180,6,8899,http://en.wikipedia.org/wiki/Baseball,0.277540676,3500,vit,False,2.542571429,0.191355487,0.045165571
0.009373828,0.037870266,0.033745782,0.045369329,0.131608549,0.118110236,7.570836895,79.90069327,0.428134557,0.590176228,,15320,7,2624,http://en.wikipedia.org/wiki/Scientific_method,0.332417179,1100,vl,False,2.385454545,0.226433665,0.068568574
0.013701474,0.055013494,0.008303924,0.044010795,0.111895371,0.15652896,7.907317024,98.2225946,0.55351682,0.645422462,misc,14010,6,4682,http://en.wikipedia.org/wiki/Time,0.216243597,2190,vl,,2.137899543,0.281793688,0.452151106
0.0194787,0.037415919,0.019058296,0.051849776,0.110566143,0.124439462,8.142924361,88.105261,0.608562691,0.626821749,,15360,3,7031,http://en.wikipedia.org/wiki/Language,0.285860089,3290,vl,False,2.137082067,0.0,0.02889626
0.015263417,0.037344241,0.018861493,0.037003371,0.121614968,0.127750634,8.166012999,78.85460928,0.669724771,0.600840814,,14400,6,26403,http://en.wikipedia.org/wiki/Kernel_(operating_system),0.335228085,3690,vtt,True,7.155284553,0.0,0.047306569
0.015260455,0.048422597,0.022303742,0.049889949,0.115333823,0.124137931,8.002302277,82.12646611,0.614678899,0.658107117,stem,14140,3,6706,http://en.wikipedia.org/wiki/Trajectory,0.261318022,2320,vl,False,2.890517241,0.128856776,0.059051882
0.022273174,0.037995414,0.027513921,0.044546348,0.079921389,0.132328857,7.743002099,86.68234762,0.428134557,0.62168359,,14420,7,2980,http://en.wikipedia.org/wiki/Experiment,0.256383943,1390,vl,,2.143884892,0.0,0.175817073
0.011600928,0.09512761,0.017401392,0.022041763,0.056844548,0.076566125,4.968627174,108.7639577,0.226299694,0.799303944,,15080,9,859,http://en.wikipedia.org/wiki/Right_to_property,0.257051408,1360,vl,False,0.631617647,0.0,0.02333039
0.015977526,0.042489685,0.013256079,0.04345536,0.106312001,0.139847248,8.1336977,89.00288792,0.633027523,0.656132034,,13950,6,11027,http://en.wikipedia.org/wiki/Business,0.236671537,4840,vl,False,2.278305785,0.302215754,0.012754442
0.011445633,0.048021896,0.026125902,0.051007713,0.149290868,0.085842249,8.15144396,76.61003564,0.547400612,0.595421747,misc,14620,9,3998,http://en.wikipedia.org/wiki/Democracy,0.563058303,1850,vl,False,2.161081081,0.19110921,0.028216063
0.017427675,0.043220634,0.017079122,0.050191704,0.090275357,0.12234228,7.626397087,85.98993792,0.443425076,0.614499826,stem|misc,16230,7,2828,http://en.wikipedia.org/wiki/Scientific_method,0.330252889,1280,vl,False,2.209375,0.0,0.066227082
0.01522694,0.031332357,0.024011713,0.0477306,0.121229868,0.124450952,7.856961897,77.37186614,0.495412844,0.621669107,stem,14220,9,3377,http://en.wikipedia.org/wiki/Axiom,0.398474499,1590,vl,False,2.123899371,0.297444741,0.049563816
0.016569038,0.040502092,0.024769875,0.050376569,0.114644352,0.144100418,8.061138055,83.84411112,0.577981651,0.634476987,,14030,16,5871,http://en.wikipedia.org/wiki/Social_network,0.376254512,2500,vit,False,2.3484,0.181160662,0.03192682
0.015294118,0.03372549,0.041960784,0.057254902,0.114901961,0.116470588,7.981492872,80.08722477,0.458715596,0.579607843,,14070,10,2527,http://en.wikipedia.org/wiki/Estimator,0.357426691,1620,vl,,1.559876543,0.379473925,0.043031932
0.013687601,0.046967257,0.009125067,0.044283414,0.13150832,0.130166398,7.778671103,82.38614315,0.504587156,0.632313473,stem,13970,7,3647,http://en.wikipedia.org/wiki/Social_networking_service,0.356054507,1600,vl,,2.279375,0.252880364,0.03546816
0.020779221,0.023376623,0.012987013,0.062337662,0.124675325,0.132467533,6.96398463,83.08062748,0.23853211,0.620779221,,14900,7,383,http://en.wikipedia.org/wiki/Gender,0.34112901,170,vop,False,2.252941176,0.0,0.962580838
0.015962441,0.03943662,0.024726135,0.051643193,0.128951487,0.134898279,8.160699904,80.06141091,0.510703364,0.61001565,misc,15140,6,3128,http://en.wikipedia.org/wiki/Time,0.255547988,1200,vop,False,2.606666667,0.0,0.066420833
0.00877193,0.035087719,0.030701754,0.051535088,0.104166667,0.097587719,7.587243214,78.91927192,0.327217125,0.55372807,stem,15150,8,891,http://en.wikipedia.org/wiki/Speech_synthesis,0.360858,420,vdb,False,2.121428571,0.0,0.068871429
0.01510574,0.032225579,0.050352467,0.044310171,0.140986908,0.071500503,7.567779348,62.86298951,0.278287462,0.519637462,stem|misc,17230,3,984,http://en.wikipedia.org/wiki/Education,0.391637042,430,vl,False,2.288372093,0.005350679,0.7331417
0.011551984,0.034404822,0.02862883,0.039427423,0.112757408,0.106228026,7.969910935,72.68774396,0.498470948,0.578603717,stem,15850,8,3943,http://en.wikipedia.org/wiki/Ontology_alignment,0.339451841,1730,vl,False,2.279190751,0.0,0.106216322
0.018523154,0.04505632,0.020025031,0.042302879,0.116645807,0.127659574,8.160917061,78.44543525,0.50764526,0.592740926,stem|misc,16230,11,3868,http://en.wikipedia.org/wiki/Computational_creativity,0.373680685,1450,vl,False,2.667586207,0.0,0.063466006
0.01563288,0.047402925,0.013615734,0.051941503,0.099848714,0.106404438,7.563826074,92.54219409,0.443425076,0.628845184,,17320,4,1947,http://en.wikipedia.org/wiki/Scientific_method,0.072928624,1310,vl,False,1.486259542,0.083778455,0.277075496
0.013284133,0.047232472,0.022730627,0.042509225,0.103321033,0.131070111,8.337375298,78.02488376,0.593272171,0.592324723,,15580,12,6634,http://en.wikipedia.org/wiki/Spider,0.312830752,2600,vit,False,2.551538462,0.0,0.045936371
0.012295082,0.065573771,0.00102459,0.079918033,0.075819672,0.214139344,6.276604218,115.4058508,0.296636086,0.789959016,,13690,5,961,http://en.wikipedia.org/wiki/O,0.112708838,1310,vl,,0.733587786,0.713813349,0.061602534
0.022067364,0.023228804,0.027874565,0.046457607,0.096980256,0.137630662,7.512521064,89.70675517,0.379204893,0.62195122,stem,14780,6,1693,http://en.wikipedia.org/wiki/Glossary_of_graph_theory_terms,0.368359728,1060,vl,False,1.597169811,0.340887914,0.030960415
0.027124774,0.034358047,0.016274864,0.028933092,0.130198915,0.081374322,7.184845432,80.02681193,0.262996942,0.556962025,stem,14030,4,545,http://en.wikipedia.org/wiki/Dog,0.413109206,290,vl,False,1.879310345,0.382144138,0.210856536
0.009769714,0.032798325,0.022679693,0.047103978,0.105024424,0.096301466,7.864813822,79.9231285,0.437308869,0.558618283,stem,17030,11,2866,http://en.wikipedia.org/wiki/Time,0.353588946,1390,vl,False,2.061870504,0.0,0.063362827
0.006526104,0.052208835,0.009538153,0.060240964,0.123995984,0.112449799,7.493356635,83.60162884,0.418960245,0.622991968,stem,16310,11,1955,http://en.wikipedia.org/wiki/Centrality,0.456389109,860,vl,,2.273255814,0.0,0.255947401
0.012806026,0.052730697,0.030885122,0.052354049,0.125047081,0.103954802,7.996779284,79.20927151,0.4617737,0.593220339,stem,17000,9,2655,http://en.wikipedia.org/wiki/Time,0.405263043,1160,vl,,2.288793103,0.0,0.285860614
0.013957307,0.041871921,0.025725233,0.039135194,0.114942529,0.11713191,7.874313934,77.43306948,0.480122324,0.609742748,stem,14840,10,3589,http://en.wikipedia.org/wiki/Language,0.437545328,1720,vl,False,2.086627907,0.248554566,0.017878858
0.008823529,0.032598039,0.027941176,0.056127451,0.122794118,0.108823529,7.925819603,82.69503045,0.498470948,0.586764706,,16170,7,4041,http://en.wikipedia.org/wiki/Algorithm,0.380602443,3700,vl,False,1.092162162,0.012906838,0.024698882
0.011712922,0.044016711,0.018800358,0.037376902,0.130259624,0.119665771,8.851873398,82.01673387,0.733944954,0.578334825,,13310,8,13140,http://en.wikipedia.org/wiki/Scientific_method,0.332207327,5570,vl,False,2.359066427,0.061285471,0.064141239
0.013922037,0.047003447,0.013855741,0.038385044,0.120591355,0.132723416,8.635913112,85.00448327,0.755351682,0.61329886,misc,13060,3,14674,http://en.wikipedia.org/wiki/Education,0.327778855,5320,vl,False,2.758270677,0.0,0.006084481
0.014194139,0.04945055,0.018772894,0.057234432,0.096611722,0.142399267,7.796946011,88.96634075,0.431192661,0.607142857,,15220,8,2151,http://en.wikipedia.org/wiki/Conditional_independence,0.20517682,1230,vl,False,1.748780488,0.0,0.061912602
0.013867488,0.043143297,0.015408321,0.043143297,0.070878274,0.155624037,5.987840368,105.3983973,0.247706422,0.668721109,stem,14590,8,640,http://en.wikipedia.org/wiki/English_orthography,0.081913121,1620,vl,False,0.395061728,0.878857121,0.028914038
0.017884517,0.049565662,0.034747062,0.047521717,0.107818089,0.12110373,7.615107636,76.3895754,0.388379205,0.600408789,stem,14340,12,1929,http://en.wikipedia.org/wiki/Parameter,0.359514939,1010,vl,False,1.90990099,0.337144556,0.106268775
0.017205148,0.036511689,0.025742054,0.052009456,0.145784082,0.131731022,8.105098525,83.51849214,0.639143731,0.636984502,misc,14270,4,7427,http://en.wikipedia.org/wiki/Time,0.413249102,3140,vl,False,2.365286624,0.136678362,0.031161516
0.007490637,0.042648303,0.009786154,0.033345415,0.12492449,0.122508155,8.497269506,83.78507132,0.639143731,0.59357255,misc,15850,6,8037,http://en.wikipedia.org/wiki/Scientific_method,0.337910794,3520,vl,False,2.283238636,0.028280853,0.085255049
0.024942792,0.040045767,0.0201373,0.040045767,0.103661327,0.144851259,8.043729088,87.38184169,0.525993884,0.642562929,stem,15270,9,4242,http://en.wikipedia.org/wiki/Science,0.302986594,1820,vl,False,2.330769231,0.0,0.01568939
0.021677125,0.037649743,0.033371363,0.05191101,0.096976612,0.118368511,8.042431632,80.63060197,0.516819572,0.584141472,,15680,6,3430,http://en.wikipedia.org/wiki/Function_(mathematics),0.349661085,1260,vit,False,2.722222222,0.0,0.265146245
0.014672536,0.040816327,0.01894091,0.04028278,0.107242897,0.119647859,8.459072323,84.96182539,0.639143731,0.617713752,stem,16310,9,7300,http://en.wikipedia.org/wiki/Science,0.347958121,2700,vit,False,2.703703704,0.0,0.094933912
0.018348624,0.035078252,0.02698327,0.04587156,0.136535348,0.109552078,7.60396882,76.12177292,0.406727829,0.612520238,stem,17350,4,1821,http://en.wikipedia.org/wiki/Computer,0.050857375,950,vl,False,1.916842105,0.145833333,0.086396545
0.014878126,0.041468819,0.011396011,0.037670149,0.107628997,0.116492561,8.137116293,86.32289319,0.470948012,0.589110478,,15980,8,3063,http://en.wikipedia.org/wiki/Algorithm,0.221640841,1430,vl,False,2.141958042,0.049913542,0.086449529
0.024210526,0.032631579,0.024210526,0.04631579,0.094385965,0.110877193,7.878170899,86.19140106,0.480122324,0.593333333,stem,14720,9,2798,http://en.wikipedia.org/wiki/Web_search_engine,0.323014493,1390,vl,False,2.01294964,0.273030613,0.062605169
0.013684211,0.040676692,0.015413534,0.043759399,0.105488722,0.13112782,8.568551438,85.00153827,0.73088685,0.612706767,,14200,5,12792,http://en.wikipedia.org/wiki/Newspaper,0.318936043,4720,vl,False,2.710169492,0.0,0.007750314
0.011063307,0.043269822,0.016963737,0.048801475,0.12685925,0.119483712,8.457132864,88.36874138,0.685015291,0.615365704,misc,13770,8,7952,http://en.wikipedia.org/wiki/France,0.327110325,1880,vl,,4.229787234,0.0,0.027079954
0.010036496,0.040510949,0.012408759,0.04689781,0.11770073,0.152007299,8.024949267,86.55162017,0.565749236,0.641788321,,13970,16,5365,http://en.wikipedia.org/wiki/Free_will,0.277206044,1950,vl,,2.751282051,0.197961326,0.047113439
0.032089552,0.032587065,0.024875622,0.047014925,0.116169154,0.146766169,7.845567073,84.57168771,0.525993884,0.654228856,stem,15270,5,3916,http://en.wikipedia.org/wiki/Ontology,0.283944535,1880,vl,False,2.082978723,0.0,0.043430239
0.017754208,0.029744063,0.019137653,0.032280378,0.128890938,0.124048882,7.730823287,83.52895858,0.535168196,0.628545077,stem|misc,14140,10,4229,http://en.wikipedia.org/wiki/Neuron,0.291635631,1680,vl,False,2.517261905,0.282864709,0.047494291
0.016868854,0.037685737,0.011772306,0.032732754,0.106166104,0.097121528,9.205033744,83.44807261,0.758409786,0.555380088,,13210,4,13631,http://en.wikipedia.org/wiki/Technology,0.34601092,5810,vl,False,2.346127367,0.0,0.005088184
0.015330905,0.034608379,0.026867031,0.052367942,0.116423801,0.104584092,7.921843673,78.52544348,0.5382263,0.584851245,stem,13770,6,6443,http://en.wikipedia.org/wiki/Matrix_(mathematics),0.381529527,3060,vl,False,2.105555556,0.390095934,0.157893466
0.008727761,0.033232628,0.024169184,0.041624706,0.10775428,0.086941927,7.892429259,68.25507737,0.443425076,0.517959047,stem,14780,10,2931,http://en.wikipedia.org/wiki/Ground_truth,0.28943186,1140,vl,False,2.571052632,0.162103888,0.050531195
0.012626263,0.035353535,0.014309764,0.045454546,0.131734007,0.124579125,7.951008846,84.85288302,0.455657492,0.590488216,misc,14750,6,2338,http://en.wikipedia.org/wiki/Function_word,0.417517067,850,vit,False,2.750588235,0.13578269,0.147814624
0.017956252,0.036075743,0.020731309,0.047665687,0.155892915,0.130590924,8.204955369,84.96858007,0.626911315,0.614430297,,13410,4,6076,http://en.wikipedia.org/wiki/Freedom_of_speech,0.246641594,2840,vl,,2.13943662,0.191510704,0.103362656
0.022957461,0.040513167,0.022282242,0.043889264,0.120864281,0.12221472,7.684409384,83.74033912,0.370030581,0.604996624,misc,14750,11,1458,http://en.wikipedia.org/wiki/Science,0.345506995,710,vl,False,2.053521127,0.19942677,0.103202817
0.011812352,0.042186973,0.019912251,0.03442457,0.137698279,0.102936213,8.326384815,76.06572696,0.483180428,0.54640567,stem,16840,4,2912,http://en.wikipedia.org/wiki/Science,0.238567563,1320,vop,False,2.206060606,0.019002902,0.487916418
0.006281407,0.072236181,0.011306533,0.060929648,0.093592965,0.147613065,6.455235864,104.5451778,0.348623853,0.762562814,stem,15220,8,1564,http://en.wikipedia.org/wiki/Scientific_method,0.283270558,1290,vl,False,1.212403101,0.0,0.044812838
0.016427105,0.042299795,0.023408624,0.033675565,0.102053388,0.118275154,8.246120004,78.83987515,0.581039755,0.585626283,stem,15270,6,4791,http://en.wikipedia.org/wiki/Axiom,0.301938904,1910,vl,False,2.508376963,0.0,0.258996327
0.011705686,0.038043478,0.016722408,0.045568562,0.120819398,0.106605351,7.805536944,75.58334175,0.470948012,0.599916388,,16150,11,2352,http://en.wikipedia.org/wiki/Contract,0.409278241,950,vl,False,2.475789474,0.020896859,0.094683113
0.018623901,0.033454044,0.030522504,0.039489567,0.125538886,0.123469564,8.341796237,82.83989949,0.608562691,0.605794102,,13790,7,5628,http://en.wikipedia.org/wiki/Quantum_entanglement,0.339849564,2670,vl,,2.107865169,0.072959541,0.057336376
0.011284392,0.033789781,0.020730316,0.037910486,0.130658045,0.120704958,8.226643036,83.79096029,0.663608563,0.616964625,,17340,3,15310,http://en.wikipedia.org/wiki/Convolution,0.228961944,5330,vl,False,2.872420263,0.022036471,0.085949123
0.010717614,0.037278658,0.01444548,0.047064306,0.116029823,0.111602982,8.09920602,83.69739913,0.525993884,0.59109972,stem,16340,15,4225,http://en.wikipedia.org/wiki/Cloud_computing,0.353690406,1870,vl,False,2.259358289,0.0,0.124426566
0.017725259,0.033973412,0.0183161,0.038700148,0.110487445,0.126144756,7.633295654,83.27664839,0.434250765,0.631314623,,17320,7,3351,http://en.wikipedia.org/wiki/Property,0.208596327,1490,vl,False,2.248993289,0.033811329,0.149823683
0.014157229,0.042971352,0.014157229,0.041305796,0.120919387,0.118587608,7.74843725,93.07266041,0.550458716,0.60592938,,12370,3,5917,http://en.wikipedia.org/wiki/Electrical_impedance,0.271118645,2880,vl,,2.054513889,0.356599035,0.027849709
0.014069737,0.043520056,0.024643887,0.040810976,0.139036966,0.124530281,8.672863797,84.10404544,0.706422018,0.605610417,,12910,4,11228,http://en.wikipedia.org/wiki/Violence,0.397115405,4780,vl,False,2.348953975,0.169036382,0.021675598
0.012842552,0.047527556,0.015876226,0.038831024,0.124785115,0.134290626,8.240931912,87.44263064,0.639143731,0.631813126,stem,16970,8,9889,http://en.wikipedia.org/wiki/Probability,0.250761931,4060,vl,False,2.435714286,0.0,0.061733584
0.011627907,0.069767442,0.0,0.040697674,0.104651163,0.238372093,5.012663627,113.7308206,0.119266055,0.860465116,misc,15140,8,171,http://en.wikipedia.org/wiki/Computer_science,0.097438118,240,vop,,0.7125,0.0,0.136096639
0.012444444,0.020740741,0.03437037,0.039703704,0.159407407,0.084740741,8.092033502,78.94188275,0.5382263,0.576296296,misc,13850,15,3355,http://en.wikipedia.org/wiki/Federal_government_of_the_United_States,0.443881545,1670,vl,False,2.008982036,0.271236495,0.067486712
0.014361225,0.040091752,0.014560686,0.059838436,0.115887105,0.109604069,8.314974244,86.94153084,0.657492355,0.642265882,,14460,4,9934,http://en.wikipedia.org/wiki/Energy,0.272042975,4340,vl,False,2.288940092,0.21445629,0.019270531
0.011267606,0.031830986,0.016619718,0.041408451,0.132957747,0.098309859,7.699566032,79.86363055,0.470948012,0.594084507,,17030,14,3550,http://en.wikipedia.org/wiki/Sampling_(statistics),0.3783977,1440,vl,False,2.465277778,0.0,0.154073479
0.017466232,0.040754541,0.020260829,0.060549604,0.129483,0.114345598,7.780584886,80.96633183,0.489296636,0.639496973,,13970,12,4240,http://en.wikipedia.org/wiki/Social_networking_service,0.335689999,1540,vl,,2.753246753,0.191636342,0.020606295
0.016831683,0.026732673,0.037623762,0.052475248,0.101980198,0.12970297,7.407501854,73.0315295,0.290519878,0.589108911,,16230,5,987,http://en.wikipedia.org/wiki/Function_(mathematics),0.304714276,370,vl,,2.667567568,0.0,0.218369092
0.01776885,0.041409147,0.011279357,0.032447466,0.110166873,0.087144623,8.837800865,85.81608007,0.666666667,0.553461063,misc,13940,11,6358,http://en.wikipedia.org/wiki/World_War_I,0.408390052,3170,vl,False,2.005678233,0.0,0.014935336
0.010240427,0.033689522,0.013060255,0.034728406,0.144108044,0.144850104,8.524975219,84.15172921,0.633027523,0.60507569,misc,13910,5,6738,http://en.wikipedia.org/wiki/Lolita,0.433335064,3090,vl,False,2.180582524,0.0,0.016008163
0.023427553,0.029539088,0.016042781,0.049146932,0.086325439,0.139546728,7.823333755,84.93518947,0.474006116,0.605296664,stem,14420,9,3886,http://en.wikipedia.org/wiki/Scientific_method,0.261833366,1700,vl,False,2.285882353,0.169861491,0.026184303
0.008316008,0.045519203,0.016303753,0.037093774,0.111500164,0.128460444,8.28939203,88.25320197,0.666666667,0.60170697,misc,13090,5,8895,http://en.wikipedia.org/wiki/The_arts,0.233258815,3530,vdb,False,2.519830028,0.0297571,0.009773703
0.021707966,0.055703461,0.02682777,0.065328691,0.120212984,0.110997338,8.058297736,80.5956381,0.559633028,0.636698751,,17220,18,4762,http://en.wikipedia.org/wiki/Education,0.173014956,1850,vl,False,2.574054054,0.043413427,0.059746864
0.009615385,0.025862069,0.036472149,0.040782493,0.106432361,0.088527852,7.822178276,76.11579776,0.431192661,0.524535809,stem,15870,14,2991,http://en.wikipedia.org/wiki/Function_(mathematics),0.322858229,1200,vl,False,2.4925,0.043133434,0.092843625
0.011377104,0.032235127,0.014695426,0.045508414,0.100734771,0.128703484,7.686343576,86.24854437,0.516819572,0.627399858,,17400,11,4154,http://en.wikipedia.org/wiki/Mathematics,0.133285031,1290,vl,False,3.220155039,0.032102623,0.47753659
0.018504811,0.058475204,0.039970392,0.063656551,0.116950407,0.15099926,7.313462158,88.26366825,0.379204893,0.652849741,stem,15590,7,1333,http://en.wikipedia.org/wiki/Experiment,0.286999465,950,vl,False,1.403157895,0.0,0.085270242
0.022949426,0.035274118,0.035274118,0.035274118,0.102422439,0.128346791,7.608911359,84.10044187,0.418960245,0.61240969,,15920,13,2289,http://en.wikipedia.org/wiki/Language,0.224513779,1120,vl,False,2.04375,0.113533292,0.054353607
0.014367816,0.050766283,0.012452107,0.031609195,0.11302682,0.126915709,7.625641122,86.69399062,0.431192661,0.638409962,stem,16310,7,2065,http://en.wikipedia.org/wiki/Statistics,0.306861405,980,vl,,2.107142857,0.0,0.102652618
0.01607717,0.043338459,0.009366699,0.058157417,0.10750734,0.151405005,7.860001625,88.61419623,0.590214067,0.687963092,stem|misc,17260,8,6978,http://en.wikipedia.org/wiki/Language,0.233169213,2960,vl,False,2.357432432,0.014393863,0.098282926
0.017025538,0.030545819,0.029544317,0.044066099,0.117175764,0.07110666,7.598264358,70.68255684,0.418960245,0.579869805,,16350,8,1994,http://en.wikipedia.org/wiki/Idiom,0.190823393,1060,vl,False,1.881132075,0.0,0.055958957
0.012835597,0.033051663,0.025671195,0.051770243,0.132313616,0.128890791,7.978343043,82.21681313,0.611620795,0.646379292,,14490,17,9254,http://en.wikipedia.org/wiki/Gene,0.400285159,3760,vit,False,2.461170213,0.143624925,0.017004916
0.016885554,0.048155097,0.026266417,0.044402752,0.113195747,0.108818011,7.693769215,85.06961946,0.385321101,0.620387742,,14010,3,1576,http://en.wikipedia.org/wiki/Technology,0.331632209,830,vl,False,1.898795181,0.290504191,0.071424684
0.010273973,0.047633873,0.03113325,0.055105853,0.130136986,0.127957659,7.917499593,81.69910591,0.513761468,0.629514321,,13920,4,3153,http://en.wikipedia.org/wiki/Science,0.384754975,1240,vl,,2.542741935,0.0,0.035188506
0.012390671,0.044217687,0.018221574,0.045675413,0.141642371,0.090379009,7.95299926,83.55183963,0.519877676,0.588435374,stem,15640,6,4055,http://en.wikipedia.org/wiki/Cloud_computing,0.28770328,2050,vl,False,1.97804878,0.0,0.038223742
0.024424424,0.026626627,0.030630631,0.030830831,0.128928929,0.116116116,7.771618039,81.85855105,0.4617737,0.571371371,stem,17030,7,4995,http://en.wikipedia.org/wiki/Probability,0.167285018,2070,vkn,,2.413043478,0.0,0.073865864
0.008193641,0.044350898,0.010899797,0.031195971,0.133654063,0.129669999,8.804772213,88.12961553,0.755351682,0.589791776,,14310,6,12979,http://en.wikipedia.org/wiki/Human,0.343677006,6430,vl,False,2.018506998,0.036896968,0.024627021
0.01910299,0.02948505,0.017857143,0.051910299,0.120016611,0.095930233,7.648983156,82.27718018,0.431192661,0.603820598,stem,14420,12,2382,http://en.wikipedia.org/wiki/Time,0.32150863,1150,vl,False,2.071304348,0.228507191,0.028958261
0.015748032,0.031496063,0.061023622,0.031496063,0.114173228,0.07480315,6.968217701,57.83581572,0.183486239,0.472440945,stem,15680,5,507,http://en.wikipedia.org/wiki/Uniform_distribution_(continuous),0.415157547,200,vdm,False,2.535,0.0,0.432157362
0.015075377,0.038190955,0.011055276,0.044221105,0.102512563,0.147738694,7.124253702,84.7609666,0.296636086,0.591959799,,17030,6,995,http://en.wikipedia.org/wiki/Data,0.323961551,340,vl,False,2.926470588,0.0,0.283091317
0.010204082,0.023323615,0.017492711,0.048104956,0.10058309,0.125364432,7.346903743,75.56874954,0.259938838,0.534985423,stem|misc,15320,9,669,http://en.wikipedia.org/wiki/Decision-making,0.373535793,240,vdm,False,2.7875,0.0,0.267070536
0.013601951,0.038239446,0.013088669,0.047478506,0.105607597,0.144360323,8.443521006,89.19805295,0.642201835,0.621070191,stem,12880,2,7577,http://en.wikipedia.org/wiki/Innovation,0.255083257,3660,vl,False,2.070218579,0.0,0.032251373
0.017667357,0.044720497,0.011870255,0.044996549,0.106280193,0.13236715,8.164617621,84.9428633,0.617737003,0.631746032,,15600,7,7049,http://en.wikipedia.org/wiki/Random_forest,0.256368872,2610,vl,,2.700766284,0.0,0.039110792
0.015532941,0.03945724,0.01178361,0.036957686,0.104802714,0.132654883,7.618270002,93.11687773,0.495412844,0.593108374,stem,10870,7,5427,http://en.wikipedia.org/wiki/Matrix_(mathematics),0.268847065,2880,vl,,1.884375,0.273733909,0.026069648
0.010768413,0.030842861,0.025126296,0.046796065,0.122573784,0.114065408,8.012684419,82.07610376,0.574923547,0.591863866,stem,13770,14,7346,http://en.wikipedia.org/wiki/Complex_number,0.33341215,3130,vl,False,2.346964856,0.335766566,0.306549585
0.016198044,0.041259169,0.031479218,0.03606357,0.103300733,0.158924205,7.608876431,80.43332258,0.44648318,0.624694377,stem,14420,12,3224,http://en.wikipedia.org/wiki/Experiment,0.162135418,1630,vl,False,1.97791411,0.297703694,0.061521166
